well_id,date,status,oil_bbl,gas_mcf,water_bbl,boe,uptime_pct,downtime_min,tubing_pressure_psi,casing_pressure_psi,line_pressure_psi,flowing_temp_f,gas_oil_ratio,oil_unit_src,gas_unit_src,n_source_rows
W0033,2025-10-22,ACTIVE,205.12,977.167,407.805,367.981167,96.04,57.0,2025.2,909.6,330.6,143.1,4763.9,BBL,mcf,1
W0033,2025-10-23,ACTIVE,180.372,914.171,359.044,332.733833,100.0,0.0,1709.2,1022.1,341.8,160.4,5068.3,BBL,mcf,1
W0033,2025-10-24,ACTIVE,177.045,945.296,352.855,334.594333,91.15,127.0,1802.7,962.9,388.7,150.0,5339.3,BBL,mcf,1
W0033,2025-10-25,ACTIVE,185.014,951.171,369.194,343.5425,94.28,82.0,1731.2,867.3,359.1,164.4,5141.1,BBL,mcf,1
W0033,2025-10-26,ACTIVE,203.586,923.266,406.754,357.463667,93.55,93.0,1712.1,781.7,379.1,136.1,4535.0,BBL,mcf,1
W0033,2025-10-27,ACTIVE,163.096,991.393,326.259,328.328167,98.06,28.0,1670.3,924.2,297.3,149.0,6078.6,BBL,mcf,1
W0033,2025-10-28,ACTIVE,192.497,987.941,385.548,357.153833,97.19,40.0,1572.7,924.2,437.2,153.9,5132.2,BBL,mcf,1
W0033,2025-10-29,ACTIVE,172.583,894.349,346.09,321.641167,94.47,80.0,1520.2,908.0,336.0,147.0,5182.1,BBL,mcf,1
W0033,2025-10-30,ACTIVE,186.61,892.555,374.68,335.369167,98.57,21.0,1822.1,857.3,367.8,153.6,4783.0,BBL,mcf,1
W0033,2025-10-31,ACTIVE,177.042,927.646,355.909,331.649667,95.48,65.0,1729.8,791.5,325.3,162.7,5239.7,BBL,mcf,1
W0033,2025-11-01,ACTIVE,180.287,996.984,362.88,346.451,95.89,59.0,1820.1,802.1,396.6,170.6,5530.0,BBL,mcf,1
W0033,2025-11-02,ACTIVE,179.532,1022.396,361.807,349.931333,92.19,112.0,1793.5,806.2,365.1,148.0,5694.8,BBL,mcf,1
W0033,2025-11-03,ACTIVE,186.601,1021.802,376.518,356.901333,99.73,4.0,1779.3,988.6,396.0,161.1,5475.9,BBL,mcf,1
W0033,2025-11-04,ACTIVE,188.619,956.443,381.063,348.026167,95.15,70.0,2080.1,931.9,346.7,155.0,5070.8,BBL,mcf,1
W0033,2025-11-05,ACTIVE,189.797,1068.574,383.916,367.892667,95.93,59.0,1891.9,890.4,282.5,150.0,5630.1,BBL,mcf,1
W0033,2025-11-06,ACTIVE,196.097,941.601,397.152,353.0305,92.53,108.0,1990.2,804.8,319.1,138.7,4801.7,BBL,mcf,1
W0033,2025-11-07,ACTIVE,174.751,934.62,354.358,330.521,97.83,31.0,1729.6,945.1,380.8,146.7,5348.3,BBL,mcf,1
W0033,2025-11-08,ACTIVE,169.224,1029.277,343.576,340.770167,93.99,87.0,1534.8,868.9,373.3,157.3,6082.3,BBL,mcf,1
W0033,2025-11-09,ACTIVE,173.24,809.314,352.165,308.125667,96.92,44.0,1862.0,989.4,390.1,151.5,4671.6,BBL,mcf,1
W0033,2025-11-10,ACTIVE,175.481,897.214,357.164,325.016667,95.27,68.0,1690.2,986.5,391.1,136.0,5112.9,BBL,mcf,1
W0033,2025-11-11,ACTIVE,181.931,1061.451,370.751,358.8395,99.49,7.0,1822.6,987.7,416.0,150.9,5834.4,BBL,mcf,1
W0033,2025-11-12,ACTIVE,170.219,982.286,347.316,333.933333,98.73,18.0,1679.3,920.8,318.4,133.6,5770.7,BBL,mcf,1
W0033,2025-11-13,ACTIVE,187.553,1019.585,383.158,357.483833,96.96,44.0,1821.2,793.4,375.1,144.5,5436.3,BBL,mcf,1
W0033,2025-11-14,ACTIVE,176.267,981.58,360.549,339.863667,92.35,110.0,1774.6,808.2,338.0,128.1,5568.7,BBL,mcf,1
W0033,2025-11-15,ACTIVE,190.696,948.691,390.548,348.811167,100.0,0.0,1829.1,827.8,389.7,159.7,4974.9,BBL,mcf,1
W0033,2025-11-16,ACTIVE,198.955,795.843,407.971,331.5955,93.9,88.0,1691.1,1022.3,382.2,161.3,4000.1,BBL,mcf,1
W0033,2025-11-17,ACTIVE,172.292,929.992,353.735,327.290667,91.12,128.0,1667.7,909.9,358.9,153.9,5397.8,BBL,mcf,1
W0033,2025-11-18,ACTIVE,176.904,947.838,363.656,334.877,96.01,57.0,1988.4,865.9,276.6,156.2,5357.9,BBL,mcf,1
W0033,2025-11-19,ACTIVE,187.59,862.153,386.104,331.282167,95.02,72.0,1823.3,869.6,305.6,148.0,4595.9,BBL,mcf,1
W0033,2025-11-20,ACTIVE,193.43,895.17,398.62,342.625,96.64,48.0,1778.2,801.2,345.7,145.5,4627.9,BBL,mcf,1
W0033,2025-11-21,ACTIVE,191.834,996.747,395.823,357.9585,98.65,20.0,1711.8,807.0,289.5,151.7,5195.9,BBL,mcf,1
W0033,2025-11-22,ACTIVE,175.484,845.022,362.54,316.321,100.0,0.0,1858.3,926.9,361.5,166.2,4815.4,BBL,mcf,1
W0033,2025-11-23,ACTIVE,181.249,955.007,374.916,340.416833,98.71,19.0,2022.9,899.9,399.4,131.7,5269.0,BBL,mcf,1
W0033,2025-11-24,ACTIVE,206.119,941.473,426.892,363.031167,98.27,25.0,1645.9,792.1,324.2,150.2,4567.6,BBL,mcf,1
W0033,2025-11-25,ACTIVE,179.896,887.216,373.048,327.765333,95.41,66.0,1519.8,934.1,343.2,159.5,4931.8,BBL,mcf,1
W0033,2025-11-26,ACTIVE,177.277,888.678,368.076,325.39,96.47,51.0,1882.1,992.1,348.4,154.3,5012.9,BBL,mcf,1
W0033,2025-11-27,ACTIVE,182.652,892.702,379.71,331.435667,90.23,141.0,1824.7,827.1,,141.3,4887.4,BBL,mcf,1
W0033,2025-11-28,ACTIVE,175.885,858.082,366.1,318.898667,97.6,35.0,1763.6,945.5,243.2,169.9,4878.6,BBL,mcf,1
W0033,2025-11-29,ACTIVE,170.87,958.421,356.106,330.606833,97.5,36.0,1885.4,834.6,336.4,154.0,5609.1,BBL,mcf,1
W0033,2025-11-30,ACTIVE,181.744,850.674,379.241,323.523,97.72,33.0,2074.0,866.3,369.5,152.3,4680.6,BBL,mcf,1
W0033,2025-12-01,ACTIVE,177.467,958.746,370.781,337.258,98.38,23.0,1734.0,1014.6,350.4,160.8,5402.4,BBL,mcf,1
W0033,2025-12-02,ACTIVE,185.056,909.062,387.12,336.566333,95.98,58.0,1881.1,812.0,364.9,163.1,4912.4,BBL,mcf,1
W0033,2025-12-03,ACTIVE,186.664,794.853,390.973,319.1395,91.85,117.0,1802.5,837.0,385.6,145.3,4258.2,BBL,mcf,1
W0033,2025-12-04,ACTIVE,186.906,1027.412,391.971,358.141333,96.07,57.0,1678.6,931.7,361.3,152.5,5496.9,BBL,mcf,1
W0033,2025-12-05,ACTIVE,195.562,828.608,410.639,333.663333,99.0,14.0,1727.3,1010.4,265.1,172.3,4237.1,BBL,mcf,1
W0033,2025-12-06,ACTIVE,177.601,826.198,373.392,315.300667,98.72,18.0,1861.4,936.3,387.2,150.4,4652.0,BBL,mcf,1
W0033,2025-12-07,ACTIVE,177.176,828.528,372.967,315.264,95.66,63.0,1738.6,899.3,354.5,167.4,4676.3,BBL,mcf,1
W0033,2025-12-08,ACTIVE,172.072,891.854,362.677,320.714333,94.69,76.0,1631.7,1132.9,312.6,153.7,5183.0,BBL,mcf,1
W0033,2025-12-09,ACTIVE,198.316,821.726,418.516,335.270333,98.63,20.0,1615.3,835.8,372.5,147.3,4143.5,BBL,mcf,1
W0033,2025-12-10,ACTIVE,195.455,906.917,412.997,346.607833,97.56,35.0,1717.2,816.9,303.8,140.7,4640.0,BBL,mcf,1
W0033,2025-12-11,ACTIVE,172.088,970.603,364.08,333.855167,97.21,40.0,1646.7,867.1,,179.3,5640.2,BBL,mcf,1
W0033,2025-12-12,ACTIVE,179.478,925.407,380.192,333.7125,93.02,100.0,1886.5,1010.4,344.0,156.2,5156.1,BBL,mcf,1
W0033,2025-12-13,ACTIVE,185.383,900.332,393.195,335.438333,99.87,2.0,1704.2,830.2,350.2,146.3,4856.6,BBL,mcf,1
W0033,2025-12-14,ACTIVE,147.735,849.21,313.74,289.27,89.61,150.0,1761.5,957.1,352.2,151.3,5748.2,BBL,mcf,1
W0033,2025-12-15,ACTIVE,177.148,907.333,376.676,328.370167,100.0,0.0,1757.7,898.9,315.4,131.0,5121.9,BBL,mcf,1
W0033,2025-12-16,ACTIVE,181.474,963.898,386.362,342.123667,100.0,0.0,1777.5,879.3,387.4,167.1,5311.5,BBL,mcf,1
W0033,2025-12-17,ACTIVE,165.21,933.706,352.179,320.827667,100.0,0.0,1770.1,807.3,381.4,136.5,5651.6,BBL,mcf,1
W0033,2025-12-18,ACTIVE,190.983,1015.458,407.634,360.226,94.5,79.0,1999.0,950.5,405.4,143.5,5317.0,BBL,mcf,1
W0033,2025-12-19,ACTIVE,184.726,905.421,394.775,335.6295,93.64,92.0,1757.8,946.1,305.0,138.0,4901.4,BBL,mcf,1
W0033,2025-12-20,ACTIVE,164.249,841.101,351.457,304.4325,96.86,45.0,1739.2,1002.2,292.2,155.1,5120.9,BBL,mcf,1
W0033,2025-12-21,ACTIVE,173.78,881.947,372.322,320.771167,98.05,28.0,1483.9,729.0,347.5,147.8,5075.1,BBL,mcf,1
W0033,2025-12-22,ACTIVE,162.297,1012.111,348.158,330.982167,92.52,108.0,1736.1,992.0,323.0,141.3,6236.2,BBL,mcf,1
W0033,2025-12-23,ACTIVE,181.461,840.488,389.761,321.542333,97.18,41.0,1861.6,930.3,397.2,146.1,4631.8,BBL,mcf,1
W0033,2025-12-24,ACTIVE,171.779,880.38,369.433,318.509,87.51,180.0,1825.6,873.6,365.3,141.0,5125.1,BBL,mcf,1
W0033,2025-12-25,ACTIVE,191.235,871.893,411.795,336.5505,98.51,22.0,1739.1,937.3,287.8,128.0,4559.3,BBL,mcf,1
W0033,2025-12-26,ACTIVE,174.573,882.595,376.393,321.672167,95.71,62.0,1765.3,867.9,377.0,167.8,5055.7,BBL,mcf,1
W0033,2025-12-27,ACTIVE,203.998,950.567,440.392,362.425833,89.14,156.0,1926.1,983.1,346.0,159.3,4659.7,BBL,mcf,1
W0033,2025-12-28,ACTIVE,180.213,881.096,389.538,327.062333,96.76,47.0,1733.5,752.8,274.9,159.2,4889.2,BBL,mcf,1
W0033,2025-12-29,ACTIVE,165.372,786.758,357.913,296.498333,91.35,125.0,1742.9,1021.3,344.2,135.7,4757.5,BBL,mcf,1
W0033,2025-12-30,ACTIVE,191.686,900.304,415.39,341.736667,94.96,73.0,1858.3,900.9,321.3,144.5,4696.8,BBL,mcf,1
W0033,2025-12-31,ACTIVE,162.804,850.361,353.248,304.530833,98.79,17.0,1908.4,885.9,343.4,139.7,5223.2,BBL,mcf,1
W0033,2026-01-01,ACTIVE,179.847,793.312,390.723,312.065667,98.5,22.0,1850.2,878.8,367.4,146.6,4411.0,BBL,mcf,1
W0033,2026-01-02,ACTIVE,177.479,890.656,386.068,325.921667,99.5,7.0,1858.7,983.9,365.7,149.4,5018.4,BBL,mcf,1
W0033,2026-01-03,ACTIVE,180.726,897.721,393.632,330.346167,94.92,73.0,1631.1,858.2,328.8,155.6,4967.3,BBL,mcf,1
W0033,2026-01-04,ACTIVE,174.447,825.851,380.44,312.088833,95.51,65.0,1761.5,826.5,408.7,148.1,4734.1,BBL,mcf,1
W0033,2026-01-05,ACTIVE,166.64,772.973,363.875,295.468833,96.26,54.0,1862.2,847.9,355.6,139.1,4638.6,BBL,mcf,1
W0033,2026-01-06,ACTIVE,172.367,940.212,376.861,329.069,95.3,68.0,1722.7,1007.4,357.9,145.0,5454.7,BBL,mcf,1
W0033,2026-01-07,ACTIVE,165.526,802.761,362.364,299.3195,97.28,39.0,1892.0,900.0,342.1,155.9,4849.8,BBL,mcf,1
W0033,2026-01-08,ACTIVE,159.576,876.707,349.783,305.693833,96.05,57.0,1849.8,938.3,333.7,168.5,5494.0,BBL,mcf,1
W0033,2026-01-09,ACTIVE,162.898,842.126,357.52,303.252333,98.57,21.0,1723.8,908.9,328.7,146.1,5169.7,BBL,mcf,1
W0033,2026-01-10,ACTIVE,160.54,916.642,352.795,313.313667,98.35,24.0,1893.5,865.7,363.3,170.0,5709.7,BBL,mcf,1
W0033,2026-01-11,ACTIVE,176.909,799.045,389.263,310.083167,93.44,94.0,1691.9,1005.7,365.8,134.3,4516.7,BBL,mcf,1
W0033,2026-01-12,ACTIVE,187.285,902.978,412.618,337.781333,96.52,50.0,1982.1,881.7,404.5,127.9,4821.4,BBL,mcf,1
W0033,2026-01-13,ACTIVE,165.897,915.734,365.965,318.519333,100.0,0.0,1653.9,866.6,356.6,140.6,5519.9,BBL,mcf,1
W0033,2026-01-14,ACTIVE,170.615,962.778,376.852,331.078,92.91,102.0,1771.2,921.8,368.6,141.4,5643.0,BBL,mcf,1
W0033,2026-01-15,ACTIVE,171.325,848.319,378.904,312.7115,96.91,44.0,1658.9,1001.7,360.3,160.7,4951.5,BBL,mcf,1
W0033,2026-01-16,ACTIVE,167.073,791.127,369.973,298.9275,93.14,99.0,1884.1,864.7,285.2,151.8,4735.2,BBL,mcf,1
W0033,2026-01-17,ACTIVE,169.501,846.273,375.831,310.5465,90.87,131.0,1618.9,856.2,312.9,144.3,4992.7,BBL,mcf,1
W0033,2026-01-18,ACTIVE,181.277,798.963,402.457,314.4375,93.28,97.0,1736.7,822.9,341.4,160.3,4407.4,BBL,mcf,1
W0033,2026-01-19,ACTIVE,169.504,877.984,376.801,315.834667,89.04,158.0,1809.8,1018.1,353.9,151.3,5179.7,BBL,mcf,1
W0033,2026-01-20,ACTIVE,175.258,956.091,390.09,334.6065,100.0,0.0,1677.4,996.2,405.0,132.9,5455.3,BBL,mcf,1
W0033,2026-01-21,ACTIVE,172.402,892.326,384.226,321.123,87.6,179.0,1718.4,842.7,324.2,160.4,5175.8,BBL,mcf,1
W0033,2026-01-22,ACTIVE,171.376,885.149,382.43,318.900833,96.27,54.0,2096.2,979.7,349.3,147.4,5164.9,BBL,mcf,1
W0033,2026-01-23,ACTIVE,164.608,800.423,367.798,298.011833,92.41,109.0,1917.8,828.4,375.7,145.0,4862.6,BBL,mcf,2
W0033,2026-01-24,ACTIVE,163.882,838.241,366.645,303.588833,100.0,0.0,2164.5,870.7,331.7,159.6,5114.9,BBL,mcf,1
W0033,2026-01-25,ACTIVE,173.015,818.019,387.575,309.3515,97.47,36.0,1892.1,880.8,341.5,167.1,4728.0,BBL,mcf,1
W0033,2026-01-26,ACTIVE,162.838,823.992,365.245,300.17,94.61,78.0,2003.9,741.9,382.9,149.7,5060.2,BBL,mcf,1
W0033,2026-01-27,ACTIVE,189.72,876.809,426.089,335.854833,89.55,151.0,1993.4,881.1,268.4,145.9,4621.6,BBL,mcf,1
W0033,2026-01-28,ACTIVE,171.302,791.893,385.22,303.284167,91.41,124.0,1835.6,800.5,309.0,163.6,4622.8,BBL,mcf,1
W0033,2026-01-29,ACTIVE,167.375,781.062,376.874,297.552,93.31,96.0,1846.3,933.8,376.6,158.0,4666.5,BBL,mcf,1
W0033,2026-01-30,ACTIVE,174.006,889.265,392.309,322.216833,94.57,78.0,1665.9,1008.6,385.2,147.2,5110.5,BBL,mcf,1
W0033,2026-01-31,ACTIVE,163.63,988.48,369.39,328.376667,93.29,97.0,1827.3,846.4,333.6,142.5,6041.0,BBL,mcf,1
W0033,2026-02-01,ACTIVE,148.147,874.522,334.868,293.900667,97.97,29.0,1720.2,1108.5,361.3,151.7,5903.1,BBL,mcf,1
W0033,2026-02-02,ACTIVE,174.035,815.13,393.893,309.89,93.07,100.0,1708.6,856.4,372.4,146.2,4683.7,BBL,mcf,1
W0033,2026-02-03,ACTIVE,176.226,774.561,399.367,305.3195,94.07,85.0,1714.5,594.6,331.7,139.6,4395.3,BBL,mcf,1
W0033,2026-02-04,ACTIVE,174.406,892.278,395.753,323.119,91.8,118.0,1770.5,797.6,363.0,143.1,5116.1,BBL,mcf,1
W0033,2026-02-05,ACTIVE,164.149,835.048,372.959,303.323667,96.86,45.0,1806.6,931.5,378.8,148.7,5087.1,BBL,mcf,1
W0033,2026-02-06,ACTIVE,158.889,752.131,361.475,284.244167,93.71,91.0,1827.0,789.4,393.0,139.5,4733.7,BBL,mcf,1
W0033,2026-02-07,ACTIVE,168.103,933.702,382.931,323.72,95.45,65.0,1668.9,699.2,366.2,153.1,5554.3,BBL,mcf,1
W0033,2026-02-08,ACTIVE,174.928,852.11,398.993,316.946333,94.39,81.0,1705.6,903.3,389.6,120.4,4871.2,BBL,mcf,1
W0033,2026-02-09,ACTIVE,178.431,827.414,407.511,316.333333,95.5,65.0,1883.4,886.3,359.0,133.7,4637.2,BBL,mcf,1
W0033,2026-02-10,ACTIVE,165.943,873.672,379.481,311.555,94.83,75.0,1760.2,913.1,367.2,165.2,5264.9,BBL,mcf,1
W0033,2026-02-11,ACTIVE,173.034,922.683,396.207,326.8145,95.71,62.0,1515.8,865.8,317.6,149.4,5332.4,BBL,mcf,1
W0033,2026-02-12,ACTIVE,165.177,857.64,378.708,308.117,93.99,87.0,1825.9,,351.4,135.4,5192.2,BBL,mcf,1
W0033,2026-02-13,ACTIVE,177.281,877.788,406.987,323.579,95.43,66.0,1582.7,924.2,328.9,144.5,4951.4,BBL,mcf,1
W0033,2026-02-14,ACTIVE,167.305,926.092,384.583,321.653667,96.44,51.0,1786.7,858.3,351.2,150.0,5535.3,BBL,mcf,1
W0033,2026-02-15,ACTIVE,174.007,808.417,400.507,308.743167,93.56,93.0,1746.9,893.0,349.2,149.9,4645.9,BBL,mcf,1
W0033,2026-02-16,ACTIVE,157.793,833.821,363.659,296.763167,98.05,28.0,1952.7,978.8,347.6,148.4,5284.3,BBL,mcf,1
W0033,2026-02-17,ACTIVE,180.105,831.579,415.621,318.7015,98.6,20.0,1796.5,708.1,376.6,159.7,4617.2,BBL,mcf,1
W0033,2026-02-18,ACTIVE,164.147,769.389,379.286,292.3785,100.0,0.0,1782.5,872.5,368.0,177.4,4687.2,BBL,mcf,1
W0033,2026-02-19,ACTIVE,172.139,846.838,398.272,313.278667,96.21,55.0,1998.5,942.2,384.6,153.0,4919.5,BBL,mcf,1
W0033,2026-02-20,ACTIVE,172.492,819.309,399.607,309.0435,96.51,50.0,1717.7,859.4,369.6,143.0,4749.8,BBL,mcf,1
W0033,2026-02-21,ACTIVE,168.265,813.304,390.322,303.815667,92.63,106.0,1827.3,962.0,297.4,156.1,4833.5,BBL,mcf,1
W0033,2026-02-22,ACTIVE,155.637,913.117,361.5,307.823167,97.7,33.0,1642.2,968.2,325.5,140.3,5867.0,BBL,mcf,1
W0033,2026-02-23,ACTIVE,173.852,903.559,404.334,324.445167,97.43,37.0,1755.4,913.6,326.7,148.3,5197.3,BBL,mcf,1
W0033,2026-02-24,ACTIVE,170.551,749.272,397.175,295.429667,97.34,38.0,1630.5,798.1,376.2,141.6,4393.2,BBL,mcf,1
W0033,2026-02-25,ACTIVE,156.426,814.37,364.755,292.154333,94.23,83.0,1827.8,914.0,310.6,132.9,5206.1,BBL,mcf,1
W0033,2026-02-26,ACTIVE,164.134,894.779,383.228,313.263833,95.8,60.0,1758.3,1038.4,380.1,132.7,5451.5,BBL,mcf,1
W0033,2026-02-27,ACTIVE,163.218,842.942,381.588,303.708333,92.8,104.0,1764.9,901.7,341.1,137.9,5164.5,BBL,mcf,2
W0033,2026-02-28,ACTIVE,180.447,844.675,422.419,321.226167,93.42,95.0,1905.1,893.5,389.7,149.0,4681.0,BBL,mcf,1
W0033,2026-03-01,ACTIVE,151.005,766.512,353.96,278.757,99.42,8.0,1923.9,793.7,405.7,160.3,5076.1,BBL,mcf,1
W0033,2026-03-02,ACTIVE,159.222,823.083,373.709,296.4025,89.39,153.0,1715.9,883.1,362.4,148.8,5169.4,BBL,mcf,1
W0033,2026-03-03,ACTIVE,166.74,770.779,391.865,295.203167,96.97,44.0,2002.0,935.2,351.4,142.6,4622.6,BBL,mcf,1
W0033,2026-03-04,ACTIVE,161.672,750.159,380.452,286.6985,91.66,120.0,1791.6,944.4,315.8,162.0,4640.0,BBL,mcf,1
W0033,2026-03-05,ACTIVE,159.494,820.047,375.82,296.1685,98.84,17.0,1762.4,950.2,372.9,143.3,5141.5,BBL,mcf,1
W0033,2026-03-06,ACTIVE,158.49,895.003,373.943,307.657167,99.96,1.0,1875.1,830.6,384.7,147.2,5647.1,BBL,mcf,1
W0033,2026-03-07,ACTIVE,152.195,786.965,359.563,283.355833,95.33,67.0,1930.4,835.8,311.4,145.2,5170.8,BBL,mcf,1
W0033,2026-03-08,ACTIVE,163.375,861.663,386.482,306.9855,97.71,33.0,1530.0,871.5,355.0,141.3,5274.1,BBL,mcf,1
W0033,2026-03-09,ACTIVE,156.724,858.059,371.234,299.733833,98.05,28.0,1778.7,932.2,368.5,139.0,5475.0,BBL,mcf,1
W0033,2026-03-10,ACTIVE,153.589,798.729,364.287,286.7105,93.92,88.0,1728.4,892.4,346.3,124.4,5200.4,BBL,mcf,1
W0033,2026-03-11,ACTIVE,165.054,806.092,391.994,299.402667,96.68,48.0,1723.1,849.2,334.4,160.7,4883.8,BBL,mcf,1
W0033,2026-03-12,ACTIVE,159.858,883.534,380.152,307.113667,98.93,15.0,1759.4,859.1,331.0,148.6,5527.0,BBL,mcf,1
W0033,2026-03-13,ACTIVE,158.311,861.196,376.969,301.843667,94.06,85.0,1903.6,825.4,283.3,132.0,5439.9,BBL,mcf,1
W0033,2026-03-14,ACTIVE,158.344,771.991,377.543,287.009167,93.44,94.0,1918.0,841.5,271.4,155.6,4875.4,BBL,mcf,1
W0033,2026-03-15,ACTIVE,176.602,843.22,421.632,317.138667,93.99,87.0,1820.6,835.7,311.1,148.0,4774.7,BBL,mcf,1
W0033,2026-03-16,ACTIVE,162.784,805.117,389.153,296.970167,100.0,0.0,1805.1,976.8,439.3,145.3,4945.9,BBL,mcf,1
W0033,2026-03-17,ACTIVE,164.644,862.607,394.119,308.411833,96.37,52.0,1766.7,1087.5,397.9,129.0,5239.2,BBL,mcf,1
W0033,2026-03-18,ACTIVE,176.314,906.5,422.612,327.397333,99.59,6.0,1890.1,1024.1,385.3,155.8,5141.4,BBL,mcf,1
W0033,2026-03-19,ACTIVE,164.195,753.327,394.083,289.7495,91.88,117.0,1892.8,960.4,348.3,141.4,4588.0,BBL,mcf,1
W0033,2026-03-20,ACTIVE,151.698,793.029,364.571,283.8695,98.11,27.0,2068.6,898.0,361.5,161.3,5227.7,BBL,mcf,1
W0033,2026-03-21,ACTIVE,161.957,833.882,389.74,300.937333,98.47,22.0,1932.2,904.3,330.8,152.0,5148.8,BBL,mcf,1
W0033,2026-03-22,ACTIVE,145.887,828.839,351.532,284.026833,98.6,20.0,2003.8,974.0,247.4,163.9,5681.4,BBL,mcf,1
W0033,2026-03-23,ACTIVE,176.56,759.096,426.006,303.076,94.8,75.0,1972.7,904.4,326.5,142.5,4299.4,BBL,mcf,1
W0033,2026-03-24,ACTIVE,187.755,855.316,453.616,330.307667,95.16,70.0,1971.4,892.8,398.5,155.8,4555.5,BBL,mcf,1
W0033,2026-03-25,ACTIVE,158.685,838.129,383.891,298.373167,97.62,34.0,1896.1,1030.3,438.5,154.1,5281.7,BBL,mcf,1
W0033,2026-03-26,ACTIVE,143.3,858.781,347.131,286.430167,95.22,69.0,1597.1,955.3,367.6,141.9,5992.9,BBL,mcf,1
W0033,2026-03-27,ACTIVE,150.172,887.364,364.26,298.066,97.52,36.0,1705.1,953.0,333.2,155.4,5909.0,BBL,mcf,1
W0033,2026-03-28,ACTIVE,164.57,662.652,399.715,275.012,96.32,53.0,1780.0,840.8,299.4,147.8,4026.6,BBL,mcf,1
W0033,2026-03-29,ACTIVE,157.962,843.678,384.173,298.575,95.56,64.0,1810.6,926.2,331.4,140.0,5341.0,BBL,mcf,1
W0033,2026-03-30,ACTIVE,182.64,801.755,444.783,316.265833,95.37,67.0,1969.6,1051.0,407.8,146.1,4389.8,BBL,mcf,1
W0033,2026-03-31,ACTIVE,164.436,838.353,400.982,304.1615,100.0,0.0,1850.4,937.2,309.5,137.4,5098.4,BBL,mcf,1
W0033,2026-04-01,ACTIVE,174.009,824.135,424.89,311.364833,97.34,38.0,1928.8,968.2,378.9,156.4,4736.2,BBL,mcf,1
W0033,2026-04-02,ACTIVE,162.121,815.684,396.39,298.068333,98.75,18.0,1687.4,816.0,353.3,151.5,5031.3,BBL,mcf,1
W0033,2026-04-03,ACTIVE,167.618,790.68,410.375,299.398,93.67,91.0,1872.2,1007.7,364.6,135.5,4717.2,BBL,mcf,1
W0033,2026-04-04,ACTIVE,163.142,693.954,399.948,278.801,95.88,59.0,1558.8,865.6,370.4,147.1,4253.7,BBL,mcf,1
W0033,2026-04-05,ACTIVE,171.393,814.0,420.735,307.059667,92.63,106.0,1908.1,955.1,401.0,157.1,4749.3,BBL,mcf,1
W0033,2026-04-06,ACTIVE,164.711,745.299,404.872,288.9275,98.44,22.0,1782.4,964.5,439.2,162.1,4524.9,BBL,mcf,1
W0033,2026-04-07,ACTIVE,162.785,804.349,400.673,296.843167,94.75,76.0,1521.2,903.7,329.4,153.2,4941.2,BBL,mcf,1
W0033,2026-04-08,ACTIVE,154.949,811.881,381.894,290.2625,99.74,4.0,1818.8,813.1,316.8,156.9,5239.7,BBL,mcf,1
W0033,2026-04-09,ACTIVE,166.975,750.041,412.082,291.981833,95.91,59.0,1908.6,1037.7,357.1,148.0,4491.9,BBL,mcf,1
W0033,2026-04-10,ACTIVE,156.07,806.049,385.686,290.4115,100.0,0.0,1817.4,940.0,293.1,165.9,5164.7,BBL,mcf,1
W0033,2026-04-11,ACTIVE,172.256,780.799,426.255,302.389167,95.69,62.0,1941.5,1135.6,282.6,144.9,4532.8,BBL,mcf,1
W0033,2026-04-12,ACTIVE,155.552,854.649,385.435,297.9935,97.06,42.0,1738.5,786.7,390.5,148.0,5494.3,BBL,mcf,1
W0033,2026-04-13,ACTIVE,148.117,757.874,367.504,274.429333,94.72,76.0,1764.0,816.4,308.7,173.7,5116.7,BBL,mcf,1
W0033,2026-04-14,ACTIVE,162.176,772.258,402.924,290.885667,97.13,41.0,1819.3,827.5,273.4,144.7,4761.9,BBL,mcf,1
W0033,2026-04-15,ACTIVE,157.148,788.346,390.955,288.539,90.51,137.0,2097.6,1092.2,367.8,150.3,5016.6,BBL,mcf,1
W0033,2026-04-16,ACTIVE,153.364,825.863,382.054,291.007833,95.65,63.0,1950.3,973.1,316.0,143.1,5385.0,BBL,mcf,1
W0033,2026-04-17,ACTIVE,167.828,831.563,418.646,306.421833,92.66,106.0,1745.1,887.7,348.5,149.3,4954.9,BBL,mcf,1
W0033,2026-04-18,ACTIVE,167.007,800.372,417.158,300.402333,96.24,54.0,1709.2,913.4,348.9,145.2,4792.4,BBL,mcf,1
W0033,2026-04-19,ACTIVE,147.385,862.33,368.639,291.106667,100.0,0.0,1829.3,1014.8,359.2,136.1,5850.9,BBL,mcf,1
W0033,2026-04-20,ACTIVE,161.022,772.066,403.29,289.699667,97.43,37.0,1988.5,859.5,365.5,158.6,4794.8,BBL,mcf,1
W0033,2026-04-21,ACTIVE,170.87,844.674,428.53,311.649,92.66,106.0,1666.1,961.2,334.6,140.2,4943.4,BBL,mcf,1
W0033,2026-04-22,ACTIVE,169.146,769.012,424.776,297.314667,100.0,0.0,1747.1,840.3,347.4,157.6,4546.5,BBL,mcf,1
W0033,2026-04-23,ACTIVE,160.519,893.175,403.655,309.3815,96.51,50.0,1778.8,1020.7,373.8,145.9,5564.3,BBL,mcf,1
W0033,2026-04-24,ACTIVE,159.862,800.061,402.543,293.2055,95.38,66.0,1821.9,797.0,335.8,154.3,5004.7,BBL,mcf,1
