Well ID,Datetime,Oil Rate,Gas Rate,Water Rate,Total Liquid Rate,Tubing Pressure,Casing Pressure,Line Pressure,Flowing Temperature,Gas Oil Ratio,Status,Uptime,Downtime Minutes,Allocation Oil Volume,Allocation Gas Volume,Allocation Water Volume
W0008,02/24/2026,301.745,1212.726 mcf,272.783,574.528,1704.2,747.4,341.9,135.4,4019.0,ACTIVE,97.26,39,301.745,1212.726 mcf,272.783
W0002,23-08-2026,0.0,0.0 mcf,0.0,0.0,53.6,119.5,38.6,72.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0020,02-06-2026,548.021,2605.927 mcf,315.395,863.416,1857.4,798.5,345.0,162.7,4755.2,ACTIVE,100.0,0,548.021,2605.927 mcf,315.395
W0023,2026-03-30,287.869,1659.38 mcf,265.142,553.011,1844.9,969.8,335.6,145.9,5764.4,ACTIVE,95.86,60,287.869,1659.38 mcf,265.142
W0005,2026-07-29,259.161,1341.114 mcf,255.076,514.237,1926.6,982.0,396.7,140.0,5174.8,ACTIVE,100.0,0,259.161,1341.114 mcf,255.076
W0011,2026-03-10,0.0 M3,0.0 mcf,0.0,0.0,117.4,94.9,40.8,93.3,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0018,2026-03-12,190.76,971.214 mcf,453.64,644.4,1931.9,884.2,309.1,144.4,5091.3,ACTIVE,91.95,116,190.76,971.214 mcf,453.64
W0030,2026-02-03,297.447,1515.944 mmbtu,330.477,627.924,1697.5,866.6,289.4,173.2,4914.7,ACTIVE,96.29,53,297.447,1515.944 mmbtu,330.477
W0031,2025-10-08,0.0,0.0 mcf,0.0,0.0,79.7,44.1,73.4,81.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0003,03/21/2026,165.783,767.115 mcf,398.946,564.729,1817.9,961.7,445.3,158.3,4627.2,ACTIVE,94.47,80,165.783,767.115 mcf,398.946
W0007,11/10/2025,453.133,2739.479 mcf,198.023,651.155,,938.6,362.6,139.5,6045.6,ACTIVE,95.82,60,453.133,2739.479 mcf,198.023
W0003,2025-11-29,182.141,894.721 mcf,379.594,561.735,1757.9,722.5,404.8,139.1,4912.3,ACTIVE,90.15,142,182.141,894.721 mcf,379.594
W0035,2025-12-08,326.254,1860.826 mmbtu,349.124,675.377,1498.6,760.3,387.5,154.7,5500.1,ACTIVE,99.73,4,326.254,1860.826 mmbtu,349.124
W0020,08/01/2026,595.866,3047.202 mcf,347.819,943.684,1873.5,1011.4,363.7,149.8,5113.9,ACTIVE,98.79,17,595.866,3047.202 mcf,347.819
W0032,2026-06-01,0.0,0.0 mcf,0.0,0.0,98.2,38.6,96.6,81.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0004,2026-06-17,0.0,0.0 mcf,0.0,0.0,145.4,103.3,92.3,70.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0010,02-06-2026,549.016,2942.102 mcf,315.968,864.984,1776.9,867.1,297.1,155.3,5358.9,ACTIVE,98.63,20,549.016,2942.102 mcf,315.968
W0025,09-07-2026,17.307 M3,502.261 mcf,446.218,555.073,2032.4,683.3,353.8,127.6,4614.0,ACTIVE,94.71,76,17.307 M3,502.261 mcf,446.218
W0015,2026-07-12,50.171,220.576 mcf,1622.205,1672.376,2009.2,925.6,289.7,135.6,4396.5,ACTIVE,95.17,70,50.171,220.576 mcf,1622.205
W0022,2026-02-05,246.007,1524.24 mmbtu,273.686,519.693,1774.3,946.5,418.3,141.3,5974.9,ACTIVE,98.09,27,246.007,1524.24 mmbtu,273.686
W0016,30-03-2026,18.825 M3,615.188 mcf,397.932,516.336,1852.0,630.6,376.7,137.8,5195.7,ACTIVE,94.48,79,18.825 M3,615.188 mcf,397.932
W0022,28-03-2026,225.797,1258.935 mmbtu,259.802,485.599,1871.3,834.1,343.7,163.3,5376.6,ACTIVE,99.41,8,225.797,1258.935 mmbtu,259.802
W0006,2025-10-09,431.722,2625.848 mcf,187.107,618.829,1664.7,863.9,269.9,143.5,6082.3,ACTIVE,94.42,80,431.722,2625.848 mcf,187.107
W0023,15-02-2026,300.265,1645.319 mcf,270.105,570.37,1959.6,928.2,320.7,146.5,5479.6,ACTIVE,96.29,53,300.265,1645.319 mcf,270.105
W0032,2026-06-15,0.0,0.0 mcf,0.0,0.0,103.1,86.4,77.4,95.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2026-03-01,275.08,1357.52 mcf,249.361,524.441,1757.3,971.7,339.5,161.9,4935.0,Producing,91.89,117,275.08,1357.52 mcf,249.361
W0027,2026-02-08,251.603,1353.015 mcf,225.463,477.066,2056.1,815.2,340.3,142.3,5377.6,ACTIVE,94.91,73,251.603,1353.015 mcf,225.463
W0003,11-11-2025,185.724,927.964 mcf,378.482,564.206,1621.9,883.3,398.3,134.7,4996.5,Producing,94.71,76,185.724,927.964 mcf,378.482
W0014,2025-10-26,404.133,2542.744 mcf,175.924,580.057,1840.8,920.3,296.4,132.6,6291.9,ACTIVE,94.54,79,404.133,2542.744 mcf,175.924
W0036,2026-07-03,0.0,0.0 mcf,0.0,0.0,117.6,63.4,48.1,90.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0034,03/30/2026,259.208,1404.362 mmbtu,298.64,557.848,1681.3,857.4,298.1,143.3,5224.6,active,98.92,16,259.208,1404.362 mmbtu,298.64
W0029,2025-11-15,0.0,0.0 mcf,0.0,0.0,146.5,73.8,52.5,107.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2025-10-26,0.0 M3,0.0 mcf,0.0,0.0,50.4,86.5,89.8,76.7,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0034,2026-07-16,224.756,1206.189 mmbtu,277.259,501.286,1887.5,860.6,406.1,152.2,5192.0,ACTIVE,100.0,0,224.027,1206.189 mmbtu,277.259
W0029,2026-03-21,0.0,0.0 mcf,0.0,0.0,63.6,109.1,26.4,107.1,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0026,2025-09-26,298.035,1675.126 mmbtu,303.972,602.007,1751.2,876.2,395.5,147.5,,ACTIVE,94.54,79,298.035,1675.126 mmbtu,303.972
W0021,26-03-2026,270.706,1237.986 mcf,248.787,519.493,1782.9,869.7,343.7,145.2,4573.2,ACTIVE,92.79,104,270.706,1237.986 mcf,248.787
W0023,2025-09-22,359.623,1600.958 mcf,298.499,658.122,1826.3,854.3,367.6,139.8,4451.8,ACTIVE,95.08,71,359.623,1600.958 mcf,298.499
W0013,2025-12-19,0.0,0.0 mcf,0.0,0.0,96.9,119.5,78.7,90.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0008,11/12/2025,303.286,1491.263 mcf,258.925,562.211,1835.2,926.1,329.5,157.8,4917.0,ACTIVE,94.14,84,303.286,1491.263 mcf,258.925
W0037,2025-10-20,610.668,3316.858 mcf,333.117,943.785,1612.4,893.3,367.0,150.9,5431.5,ACTIVE,98.25,25,610.668,3316.858 mcf,333.117
W0025,2026-01-10,19.953 M3,527.212 mcf,366.11,491.613,1798.2,725.7,325.4,132.6,4200.8,ACTIVE,98.03,28,19.953 M3,527.212 mcf,366.11
W0024,2026-04-12,53.241,225.571 mcf,892.402,945.643,1717.3,841.4,388.7,128.0,4236.8,ACTIVE,94.01,86,53.241,225.571 mcf,892.402
W0022,2026-02-10,256.184,1390.981 mmbtu,285.949,542.133,1637.5,918.5,423.4,122.7,5235.9,ACTIVE,95.58,64,256.184,1390.981 mmbtu,285.949
W0013,2025-09-04,0.0,0.0 mcf,0.0,0.0,78.2,78.7,58.7,89.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0001,19-01-2026,36.439,160.63 mcf,865.262,901.701,1892.6,672.1,396.0,132.6,4408.2,ACTIVE,94.89,74,36.439,160.63 mcf,865.262
W0018,2026-05-16,159.86,858.194 mcf,414.723,574.582,1742.9,1064.2,374.1,150.1,5368.4,ACTIVE,95.39,66,159.86,858.194 mcf,414.723
W0006,2026-03-23,425.543,2220.545 mcf,192.437,617.98,1951.5,895.4,331.0,143.4,5218.1,ACTIVE,99.89,2,425.543,2220.545 mcf,192.437
W0039,08/30/2025,554.049,2848.443 mcf,237.636,791.685,1840.2,1061.8,408.9,152.4,5141.1,ACTIVE,98.21,26,554.049,2848.443 mcf,237.636
W0004,2025-11-05,0.0,0.0 mcf,0.0,0.0,,47.0,81.7,103.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0033,09/08/2025,224.954,940.345 mcf,423.866,648.819,1899.9,841.3,328.9,151.2,4180.2,Producing,91.1,128,224.954,940.345 mcf,423.866
W0006,2026-04-09,434.513,2565.049 mcf,197.348,631.861,1689.9,870.6,351.3,146.5,5903.3,ACTIVE,97.43,37,434.513,2565.049 mcf,197.348
W0011,12/15/2025,0.0 M3,0.0 mcf,0.0,0.0,70.7,86.0,66.4,107.7,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0030,2026-04-15,279.197,1475.405 mmbtu,325.09,604.287,1856.8,922.7,377.6,159.6,5095.9,ACTIVE,95.6,63,279.197,1475.405 mmbtu,325.09
W0035,05/20/2026,298.126,1850.722 mmbtu,355.266,653.392,1522.4,938.0,376.6,139.7,5986.4,ACTIVE,95.09,71,298.126,1850.722 mmbtu,355.266
W0013,10/21/2025,0.0,0.0 mcf,0.0,0.0,114.7,53.2,54.8,78.4,0.0,Shut_In ,0.0,1440,0.0,0.0 mcf,0.0
W0010,2026-01-19,623.607,2899.374 mcf,347.661,971.268,1749.5,882.5,352.7,157.1,4649.4,ACTIVE,96.42,52,623.607,2899.374 mcf,347.661
W0023,2026-02-03,304.37,1224.096 mcf,271.999,576.369,1739.9,978.4,323.9,153.7,4021.7,ACTIVE,90.75,133,304.37,1224.096 mcf,271.999
W0036,2026-03-27,0.0,0.0 mcf,0.0,0.0,58.8,86.0,97.8,95.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0020,2026-01-08,629.464,2723.854 mcf,350.007,979.471,1784.0,851.2,314.7,140.0,4327.3,active,86.4,196,629.464,2723.854 mcf,350.007
W0012,08-08-2026,0.0,0.0 mcf,0.0,0.0,120.6,66.5,46.4,104.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0030,2025-09-27,305.216,1590.605 mmbtu,311.501,616.717,1931.4,1058.7,351.7,138.4,5025.5,ACTIVE,89.72,148,305.216,1590.605 mmbtu,311.501
W0026,2026-07-22,234.996,1531.958 mmbtu,291.998,526.994,1806.0,806.5,342.7,162.7,6286.5,ACTIVE,92.75,104,234.996,1531.958 mmbtu,291.998
W0005,04-07-2026,239.928,1519.356 mcf,232.932,472.86,1793.8,922.5,336.2,152.3,6332.6,ACTIVE,96.41,52,239.928,1519.356 mcf,232.932
W0010,2026-04-10,588.681,3017.051 mcf,334.572,923.253,1862.9,743.7,307.7,148.4,5125.1,ACTIVE,99.28,10,588.681,3017.051 mcf,334.572
W0001,2026-05-25,26.953,124.425 mcf,871.487,898.44,1832.3,872.5,374.9,146.3,4616.3,ACTIVE,94.83,75,26.953,124.425 mcf,871.487
W0024,2025-10-07,73.988,353.748 mcf,481.686,555.675,1918.8,899.0,382.9,147.4,4781.1,ACTIVE,100.0,0,73.988,353.748 mcf,481.686
W0035,2026-03-10,313.527,1945.331 mmbtu,356.481,670.007,1884.4,985.2,374.7,141.1,5983.3,ACTIVE,96.7,47,313.527,1945.331 mmbtu,356.481
W0035,2026-08-16,310.782,1380.77 mmbtu,392.65,703.432,1797.2,753.8,303.6,151.1,4284.4,ACTIVE,92.24,112,310.782,1380.77 mmbtu,392.65
W0006,22-03-2026,406.189,2183.257 mcf,183.638,589.827,1667.8,849.8,398.3,141.9,5375.0,ACTIVE,88.85,161,406.189,2183.257 mcf,183.638
W0034,25-05-2026,212.724,1255.082 mmbtu,254.337,467.061,1896.1,902.4,400.6,162.8,5689.5,ACTIVE,93.48,94,212.724,1255.082 mmbtu,254.337
W0025,2026-04-29,15.663 M3,545.929 mcf,350.417,448.938,1659.9,898.0,425.3,158.0,5541.3,ACTIVE,93.52,93,15.663 M3,545.929 mcf,350.417
W0040,2025-11-29,201.063,1013.53 mcf,419.029,620.091,1630.8,787.0,405.5,163.4,5040.9,ACTIVE,95.32,67,201.063,1013.53 mcf,419.029
W0011,2026-02-03,0.0 M3,0.0 mcf,0.0,0.0,62.5,118.1,56.4,102.9,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0037,02/09/2026,661.58,3168.076 mcf,370.681,1032.261,1653.0,841.3,410.0,149.6,4788.6,Active ,95.57,64,661.58,3168.076 mcf,370.681
W0028,2026-01-15,484.818,2893.658 mcf,215.509,700.327,1727.3,884.7,348.6,145.9,5968.5,ACTIVE,100.0,0,484.818,2893.658 mcf,215.509
W0012,2026-07-24,0.0,0.0 mcf,0.0,0.0,83.4,109.6,25.9,103.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0030,11/03/2025,295.209,1703.811 mmbtu,308.711,603.92,1712.6,950.1,368.9,167.5,5565.6,ACTIVE,100.0,0,295.209,1703.811 mmbtu,308.711
W0002,2026-02-23,0.0,0.0 mcf,0.0,0.0,79.7,50.7,52.9,79.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,2026-07-14,18.31 M3,586.424 mcf,477.047,592.212,1645.9,925.0,335.0,144.2,5092.0,ACTIVE,96.68,48,18.31 M3,586.424 mcf,477.047
W0025,2026-02-13,20.22 M3,566.455 mcf,393.805,520.982,2000.5,984.8,309.7,159.8,4454.1,ACTIVE,100.0,0,20.22 M3,566.455 mcf,393.805
W0024,12/12/2025,60.846,300.874 mcf,513.022,573.868,1712.5,880.8,332.0,127.9,4944.9,ACTIVE,96.55,50,60.846,300.874 mcf,513.022
W0033,2025-09-29,183.5,848.611 mcf,354.689,538.189,1833.2,993.3,328.6,143.4,4624.6,ACTIVE,93.6,92,183.5,848.611 mcf,354.689
W0026,2026-03-13,262.205,1355.194 mmbtu,298.719,560.924,1721.3,970.9,443.6,176.1,4984.0,ACTIVE,91.93,116,262.205,1355.194 mmbtu,298.719
W0007,2025-10-03,446.636,2693.1 mcf,193.269,639.905,1706.1,863.2,303.2,131.9,6029.7,ACTIVE,100.0,0,446.636,2693.1 mcf,193.269
W0034,2026-05-12,249.932,1182.268 mmbtu,296.262,546.194,1792.2,833.4,297.3,148.7,4561.6,ACTIVE,96.13,56,249.932,1182.268 mmbtu,296.262
W0031,09/07/2025,0.0,0.0 mcf,0.0,0.0,143.8,82.0,79.0,105.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2026-05-18,245.469,1295.993 mcf,232.25,477.718,1715.9,893.7,314.9,141.8,5279.7,ACTIVE,94.33,82,245.469,1295.993 mcf,232.25
W0003,2026-03-05,164.276,801.938 mcf,387.086,551.362,1581.5,843.5,294.3,167.0,4881.7,ACTIVE,93.86,88,164.276,801.938 mcf,387.086
W0038,2025-09-07,0.0 M3,0.0 mcf,0.0,0.0,143.4,87.2,53.0,97.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0033,2025-12-04,186.906,1027.412 mcf,391.971,578.877,1678.6,931.7,361.3,152.5,5496.9,ACTIVE,96.07,57,186.906,1027.412 mcf,391.971
W0019,2025-11-05,583.08,3283.751 mcf,319.291,902.37,1818.6,963.1,359.0,137.2,5631.7,ACTIVE,95.83,60,583.08,3283.751 mcf,319.291
W0034,2025-12-11,252.495,1453.535 mmbtu,270.729,523.224,1669.2,849.9,391.7,148.0,5551.3,ACTIVE,92.4,109,252.495,1453.535 mmbtu,270.729
W0022,2025-09-25,229.035,1453.803 mmbtu,233.445,462.48,1976.1,843.5,377.5,142.3,6121.0,ACTIVE,95.66,63,229.035,1453.803 mmbtu,233.445
W0023,2026-03-15,298.269,1725.53 mcf,272.468,570.737,1905.6,731.8,368.7,144.3,5785.2,ACTIVE,95.39,66,298.269,1725.53 mcf,272.468
W0035,2026-04-25,325.744,1723.748 mmbtu,381.805,707.549,1826.1,815.1,387.8,159.5,5102.9,ACTIVE,96.64,48,325.744,1723.748 mmbtu,381.805
W0020,2026-03-06,617.869,2846.89 mcf,348.254,966.123,1745.4,895.4,372.1,154.4,4607.6,Active ,89.63,149,617.869,2846.89 mcf,348.254
W0012,2026-05-17,0.0,0.0 mcf,0.0,0.0,99.9,50.0,84.4,81.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,2025-10-29,23.508 M3,859.128 mcf,381.561,529.422,2110.7,911.6,373.0,164.0,5810.4,ACTIVE,95.99,58,23.508 M3,859.128 mcf,381.561
W0001,04-01-2026,32.582,176.305 mcf,666.965,699.546,1934.1,927.4,368.3,155.7,5411.2,ACTIVE,95.75,61,32.582,176.305 mcf,666.965
W0022,2026-07-08,204.967,1283.637 mmbtu,252.325,457.292,1666.4,793.1,442.0,157.4,6039.2,ACTIVE,94.99,72,204.967,1283.637 mmbtu,252.325
W0008,2025-12-17,268.253,1318.757 mcf,233.476,501.729,1751.5,955.1,376.6,161.0,4916.1,ACTIVE,95.88,59,268.253,1318.757 mcf,233.476
W0020,03/18/2026,582.145,3048.319 mcf,329.056,911.201,1796.9,992.0,406.4,151.7,5236.4,ACTIVE,91.9,117,582.145,3048.319 mcf,329.056
W0009,2026-06-26,18.114 M3,611.096 mcf,454.653,568.589,1692.5,960.5,302.0,141.6,5363.5,ACTIVE,97.66,34,18.114 M3,611.096 mcf,454.653
W0026,2026-05-03,261.798,1342.079 mmbtu,308.483,570.282,1851.3,787.6,363.4,143.0,4943.5,ACTIVE,99.96,1,261.798,1342.079 mmbtu,308.483
W0022,24-09-2025,273.983,1343.573 mmbtu,279.074,553.056,1841.3,1037.2,314.9,150.9,4728.9,ACTIVE,92.18,113,273.983,1343.573 mmbtu,279.074
W0015,06/05/2026,48.701,236.692 mcf,1379.068,1427.768,1843.8,803.4,329.1,151.1,4860.1,ACTIVE,95.66,62,48.701,236.692 mcf,1379.068
W0002,2026-05-03,0.0,0.0 mcf,0.0,0.0,89.6,56.7,31.5,76.1,0.0,Shut_In ,0.0,1440,0.0,0.0 mcf,0.0
W0027,2025-11-09,267.406,1266.758 mcf,227.916,495.322,1818.2,1075.4,343.6,161.7,4737.2,ACTIVE,96.85,45,267.406,1266.758 mcf,227.916
W0005,2025-09-02,322.595,1699.601 mcf,264.819,587.414,1705.1,981.3,333.9,135.1,5268.5,ACTIVE,95.78,61,322.595,1699.601 mcf,264.819
W0013,2025-12-22,0.0,0.0 mcf,0.0,0.0,78.1,30.9,93.4,97.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,2025-12-27,25.0 M3,720.956 mcf,447.802,605.049,1777.2,1101.6,355.4,144.1,4584.9,ACTIVE,94.45,80,25.0 M3,720.956 mcf,447.802
W0026,2025-08-28,303.285,1581.894 mmbtu,303.484,606.769,1850.1,891.4,320.1,158.6,5029.8,ACTIVE,97.63,34,303.285,1581.894 mmbtu,303.484
W0007,2026-04-13,468.005,2097.097 mcf,212.777,680.782,1816.5,864.7,354.0,148.1,4480.9,ACTIVE,95.32,67,468.005,2097.097 mcf,212.777
W0014,2026-08-02,415.107,2110.871 mcf,194.117,609.224,1826.6,865.3,315.8,138.0,5085.1,ACTIVE,97.6,35,415.107,2110.871 mcf,194.117
W0010,2025-09-05,582.365,3460.547 mcf,314.262,896.627,1901.9,870.2,304.2,145.0,5942.2,ACTIVE,92.8,104,582.365,3460.547 mcf,314.262
W0019,10-02-2026,504.658,2936.083 mcf,282.825,787.483,1817.1,724.9,371.9,156.6,5818.0,ACTIVE,91.97,116,504.658,2936.083 mcf,282.825
W0005,2025-10-06,337.328,1694.371 mcf,282.168,619.496,1872.9,1017.4,348.8,176.0,5022.9,ACTIVE,92.92,102,337.328,1694.371 mcf,282.168
W0036,2026-04-23,0.0,0.0 mcf,0.0,0.0,111.3,36.6,70.0,109.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0025,2026-05-12,16.725 M3,556.942 mcf,383.685,488.881,1600.6,904.6,429.7,139.0,5294.3,ACTIVE,99.32,10,16.725 M3,556.942 mcf,383.685
W0005,2025-10-27,303.626,1679.943 mcf,256.938,560.565,1840.2,945.2,341.5,155.4,5532.9,ACTIVE,98.35,24,303.626,1679.943 mcf,256.938
W0039,27-07-2026,493.369,2165.425 mcf,230.366,723.734,1852.5,858.8,310.9,131.0,4389.1,ACTIVE,96.3,53,493.369,2165.425 mcf,230.366
W0031,2026-02-15,0.0,0.0 mcf,0.0,0.0,111.1,85.2,50.4,71.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0012,2026-04-01,0.0,0.0 mcf,0.0,0.0,84.7,86.6,20.5,109.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0022,17-09-2025,262.212,1211.184 mmbtu,265.858,528.071,1902.4,850.7,369.5,137.9,4454.3,ACTIVE,95.12,70,262.212,1211.184 mmbtu,265.858
W0025,2025-10-26,23.273 M3,732.689 mcf,375.898,522.28,1721.9,888.9,451.5,136.0,5005.3,ACTIVE,96.67,48,23.273 M3,732.689 mcf,375.898
W0013,2025-10-16,0.0,0.0 mcf,0.0,0.0,,67.4,84.2,81.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0034,08/27/2025,243.742,1585.6 mmbtu,243.742,487.484,1798.3,971.9,322.9,160.5,6273.1,ACTIVE,99.76,3,243.742,1585.6 mmbtu,243.742
W0002,09/21/2025,0.0,0.0 mcf,0.0,0.0,74.9,81.9,25.4,73.8,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0035,2026-01-01,310.249,1551.883 mmbtu,337.286,647.534,1854.0,893.5,344.8,146.5,4823.6,ACTIVE,94.73,76,310.249,1551.883 mmbtu,337.286
W0015,05-02-2026,58.954,304.811 mcf,647.719,706.673,1752.7,920.6,391.8,166.0,5170.3,ACTIVE,94.97,72,58.954,304.811 mcf,647.719
W0020,2026-03-04,615.849,2977.94 mcf,346.951,962.8,1880.8,1086.1,385.2,153.0,4835.5,ACTIVE,96.49,51,615.849,2977.94 mcf,346.951
W0017,2025-11-08,487.861,2423.937 mcf,267.342,755.203,1793.9,748.6,367.5,146.0,4968.5,ACTIVE,93.61,92,487.861,2423.937 mcf,267.342
W0034,2026-01-11,269.806,1549.272 mmbtu,295.258,565.064,1921.2,1013.8,349.6,143.3,5537.3,ACTIVE,94.98,72,269.806,1549.272 mmbtu,295.258
W0024,03/12/2026,52.745,297.701 mcf,711.223,763.968,1957.2,855.3,337.6,139.0,5644.1,ACTIVE,99.77,3,52.745,297.701 mcf,711.223
W0014,2025-10-27,436.262,2192.521 mcf,189.96,626.221,1927.8,918.0,380.3,154.5,5025.7,ACTIVE,95.73,61,436.262,2192.521 mcf,189.96
W0037,2026-01-04,622.781,3372.049 mcf,345.96,968.742,1625.5,952.9,353.9,143.0,5414.5,ACTIVE,98.66,19,622.781,3372.049 mcf,345.96
W0032,2026-04-20,0.0,0.0 mcf,0.0,0.0,115.8,114.6,37.3,82.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0023,03/23/2026,314.649,1633.147 mcf,288.697,603.346,1512.9,953.7,319.1,158.8,5190.4,ACTIVE,96.77,47,314.649,1633.147 mcf,288.697
W0023,2025-09-10,359.178,1649.224 mcf,296.158,655.336,1829.9,890.4,352.5,150.7,4591.7,ACTIVE,98.47,22,359.178,1649.224 mcf,296.158
W0040,2026-05-17,174.654,835.221 mcf,453.721,628.375,2027.4,933.6,408.9,148.3,4782.1,ACTIVE,96.48,51,174.654,835.221 mcf,453.721
W0011,2026-08-05,0.0 M3,0.0 mcf,0.0,0.0,131.9,52.3,44.7,103.8,0.0,shut_in,0.0,1440,0.0 M3,0.0 mcf,0.0
W0033,2026-01-28,171.302,791.893 mcf,385.22,556.523,1835.6,800.5,309.0,163.6,4622.8,ACTIVE,91.41,124,171.302,791.893 mcf,385.22
W0033,22-04-2026,169.146,769.012 mcf,424.776,593.922,1747.1,840.3,347.4,157.6,4546.5,ACTIVE,100.0,0,169.146,769.012 mcf,424.776
W0039,2026-06-10,485.303,2160.161 mcf,223.92,709.223,1843.6,853.3,348.5,166.7,4451.2,ACTIVE,95.32,67,485.303,2160.161 mcf,223.92
W0019,2025-10-05,624.413,2864.843 mcf,339.391,963.805,1887.6,1024.1,313.3,157.2,4588.1,Producing,98.88,16,624.413,2864.843 mcf,339.391
W0015,03/24/2026,53.844,299.208 mcf,786.027,839.871,1672.2,822.8,424.9,160.8,5557.0,ACTIVE,96.86,45,53.844,299.208 mcf,786.027
W0040,2026-08-12,170.668,887.722 mcf,500.963,671.631,1784.0,870.6,451.3,159.4,5201.5,ACTIVE,96.18,55,170.668,887.722 mcf,500.963
W0020,2026-02-27,605.205,2903.335 mcf,340.549,945.755,1902.4,913.9,322.3,149.8,4797.3,ACTIVE,97.21,40,605.205,2903.335 mcf,340.549
W0007,2026-04-15,434.863,2142.772 mcf,197.81,632.673,1782.2,1036.8,396.5,148.5,4927.5,ACTIVE,97.78,32,434.863,2142.772 mcf,197.81
W0016,2026-01-03,20.803 M3,673.688 mcf,377.121,507.969,1880.2,1065.0,356.6,149.9,5148.7,ACTIVE,99.22,11,20.803 M3,673.688 mcf,377.121
W0005,2026-06-13,233.475,1306.438 mcf,224.073,457.549,1770.0,916.6,296.1,168.5,5595.6,ACTIVE,98.94,15,233.475,1306.438 mcf,224.073
W0040,2026-07-13,141.643,743.388 mcf,398.302,539.945,1743.8,943.6,334.0,171.8,5248.3,ACTIVE,98.65,19,141.643,743.388 mcf,398.302
W0037,2026-04-07,572.488,3044.354 mcf,325.137,897.625,1843.2,792.8,398.4,171.0,5317.8,ACTIVE,91.93,116,572.488,3044.354 mcf,325.137
W0034,2026-03-24,204.659,1386.27 mmbtu,234.859,439.518,1749.9,1119.1,260.2,132.9,6531.9,Active ,98.61,20,204.659,1386.27 mmbtu,234.859
W0040,2026-02-09,196.686,971.738 mcf,449.202,645.888,2012.4,927.1,286.3,138.0,4940.6,ACTIVE,92.94,102,196.686,971.738 mcf,449.202
W0001,07/31/2026,25.368,101.119 mcf,820.239,845.607,1984.6,810.2,313.3,160.2,3986.0,ACTIVE,98.46,22,25.368,101.119 mcf,820.239
W0024,08-09-2025,75.225,400.164 mcf,443.325,518.551,1912.4,892.2,369.3,146.8,5319.5,ACTIVE,95.58,64,75.225,400.164 mcf,443.325
W0033,2026-02-18,164.147,769.389 mcf,379.286,543.433,1782.5,872.5,368.0,177.4,4687.2,ACTIVE,100.0,0,164.147,769.389 mcf,379.286
W0004,2026-04-30,0.0,0.0 mcf,0.0,0.0,66.5,118.0,28.6,107.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0039,2026-06-01,496.786,2462.954 mcf,228.696,725.481,1711.7,958.7,399.2,152.4,4957.8,ACTIVE,98.25,25,496.786,2462.954 mcf,228.696
W0022,2026-07-10,218.24,1084.035 mmbtu,269.022,487.262,1960.2,982.0,322.2,134.7,4789.9,ACTIVE,94.87,74,218.24,1084.035 mmbtu,269.022
W0034,2025-10-07,255.401,1314.95 mmbtu,262.381,517.782,1873.3,762.2,300.6,158.2,4964.9,ACTIVE,91.39,124,255.401,1314.95 mmbtu,262.381
W0010,2026-08-17,537.026,2773.138 mcf,314.655,851.681,1727.4,857.0,350.9,158.7,5163.9,ACTIVE,98.69,19,537.026,2773.138 mcf,314.655
